pfCode,yr,period,periodDesc,aggrLevel,IsLeaf,rgCode,rgDesc,rtCode,rtTitle,rt3ISO,ptCode,ptTitle,pt3ISO,ptCode2,ptTitle2,pt3ISO2,cstCode,cstDesc,motCode,motDesc,cmdCode,cmdDescE,qtCode,qtDesc,qtAltCode,qtAltDesc,TradeQuantity,AltQuantity,NetWeight,GrossWeight,TradeValue,CIFValue,FOBValue,estCode
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,32,Argentina,ARG,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,162740040,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,32,Argentina,ARG,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,264762907,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,36,Australia,AUS,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,878857024,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,36,Australia,AUS,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1184835821,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,40,Austria,AUT,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,557036933,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,40,Austria,AUT,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,264866693,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,40,Austria,AUT,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,261613,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,44,Bahamas,BHS,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,204195081,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,44,Bahamas,BHS,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,346419381,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,44,Bahamas,BHS,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,4541509,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,48,Bahrain,BHR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,32975147,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,48,Bahrain,BHR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,260967224,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,50,Bangladesh,BGD,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,52059111,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,50,Bangladesh,BGD,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,18484511,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,51,Armenia,ARM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1323910,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,51,Armenia,ARM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,2167996,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,52,Barbados,BRB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,5605043,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,52,Barbados,BRB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,45255171,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,56,Belgium,BEL,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1065164152,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,56,Belgium,BEL,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,524649729,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,56,Belgium,BEL,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,7119911,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,60,Bermuda,BMU,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,14087966,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,60,Bermuda,BMU,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,74305225,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,64,Bhutan,BTN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,61642,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,64,Bhutan,BTN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,60227,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,68,Bolivia (Plurinational State of),BOL,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,10982702,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,68,Bolivia (Plurinational State of),BOL,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,10247920,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,70,Bosnia Herzegovina,BIH,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,2937608,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,70,Bosnia Herzegovina,BIH,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,43774,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,72,Botswana,BWA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,2258580,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,72,Botswana,BWA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,15132279,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,72,Botswana,BWA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,15840,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,76,Brazil,BRA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,2552810143,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,76,Brazil,BRA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1018402274,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,76,Brazil,BRA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,72584,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,84,Belize,BLZ,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,6830713,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,84,Belize,BLZ,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,36761285,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,86,Br. Indian Ocean Terr.,IOT,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,67414,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,86,Br. Indian Ocean Terr.,IOT,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,552350,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,90,Solomon Isds,SLB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,755207,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,90,Solomon Isds,SLB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,8136324,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,92,Br. Virgin Isds,VGB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3379559,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,92,Br. Virgin Isds,VGB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,39879440,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,96,Brunei Darussalam,BRN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,11168829,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,96,Brunei Darussalam,BRN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,10463892,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,100,Bulgaria,BGR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,29472937,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,100,Bulgaria,BGR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,12777660,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,104,Myanmar,MMR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,416314,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,104,Myanmar,MMR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,6452231,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,108,Burundi,BDI,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,17791,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,108,Burundi,BDI,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,396567,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,112,Belarus,BLR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3842051,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,112,Belarus,BLR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,5881182,,,0
